フォルダ名,ファイル名,車名,通称名,型式,燃費値（km/L）,燃料種別
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,クロスビー,DAA-MN71S,22.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,クロスビー,DAA-MN71S,20.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,イグニス,DAA-FF21S,28.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,イグニス,DAA-FF21S,28.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,イグニス,DAA-FF21S,25.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DAA-ZC43S,32.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DAA-ZC53S,27.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DAA-ZD53S,25.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DBA-ZC83S,23.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DBA-ZC83S,22.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DBA-ZC83S,24.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DBA-ZD83S,22.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,DBA-ZC13S,20.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,CBA-ZC33S,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,スイフト,CBA-ZC33S,16.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DAA-MA46S,32.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DAA-MA36S,27.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DAA-MA36S,23.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DBA-MA26S,24.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DBA-MA26S,22.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ソリオ,DBA-MA26S,21.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DAA-SGC27,17.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DAA-SGC27,16.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DAA-SGNC27,15.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DAA-SGNC27,15.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DBA-SC27,15.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スズキ,ランディ,DBA-SC27,14.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,BRZ,DBA-ZC6,11.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,BRZ,DBA-ZC6,12.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,BRZ,DBA-ZC6,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,BRZ,DBA-ZC6,11.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,BRZ,DBA-ZC6,11.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,WRX,DBA-VAG,13.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,WRX,DBA-VAG,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,WRX,CBA-VAB,9.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,DBA-GT3,16.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,DBA-GT3,15.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,DBA-GT7,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,DBA-GT7,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,5AA-GTE,19.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,XV,5AA-GTE,19.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK2,18.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT2,18.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK3,17.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT3,17.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK6,17.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK6,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT6,17.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT6,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK7,16.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GK7,15.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT7,16.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,インプレッサ,DBA-GT7,15.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,エクシーガ,DBA-YAM,13.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,ジャスティ,DBA-M900F,24.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,ジャスティ,DBA-M900F,21.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,ジャスティ,DBA-M910F,22.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,DBA-SJ5,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,DBA-SJ5,13.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,DBA-SJG,13.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,5BA-SK9,14.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,5BA-SK9,14.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,5AA-SKE,18.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,フォレスター,5AA-SKE,18.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,レヴォーグ,DBA-VM4,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,レヴォーグ,DBA-VMG,13.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BN9,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,スバル,レガシィ,DBA-BS9,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾌﾞｰﾝ,DBA-M700S,28.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾌﾞｰﾝ,DBA-M710S,24.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾌﾞｰﾝ,5BA-M700S,28.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾌﾞｰﾝ,5BA-M710S,24.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾒﾋﾞｳｽ,DAA-ZVW41N,26.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾄｰﾙ,DBA-M900S,24.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾄｰﾙ,DBA-M900S,21.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ﾄｰﾙ,DBA-M910S,22.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ｱﾙﾃｨｽ,DAA-AXVH70N,28.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ロッキー,5BA-A200S,23.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ロッキー,5BA-A200S,22.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ロッキー,5BA-A210S,21.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,ダイハツ,ロッキー,5BA-A210S,21.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プリウス,DAA-ZVW51,39.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プリウス,DAA-ZVW51,37.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プリウス,DAA-ZVW55,34.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アクア,DAA-NHP10,38.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アクア,DAA-NHP10,34.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アクア,DAA-NHP10H,34.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ,6AA-ZWE211,35.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ,6AA-ZWE211,30.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ,6AA-ZWE214,31.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ,6AA-ZWE214,28.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ ツーリング,6AA-ZWE211W,35.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ ツーリング,6AA-ZWE211W,30.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ ツーリング,6AA-ZWE214W,31.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ ツーリング,6AA-ZWE214W,31.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ ツーリング,6AA-ZWE214W,28.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DAA-NHP130,34.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-NSP130,25.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-KSP130,24.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-KSP130,23.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-KSP130,21.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-KSP130,20.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-NCP131,19.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-NSP135,18.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-NSP135,17.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ヴィッツ,DBA-NCP131,17.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DAA-NKE165,34.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DBA-NRE161,23.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DBA-NZE161,18.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DBA-NZE161,18.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DBA-NZE161,17.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ アクシオ,DBA-NZE164,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ フィールダー,DAA-NKE165G,34.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ フィールダー,DBA-NRE161G,23.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ フィールダー,DBA-NZE161G,17.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ フィールダー,DBA-NZE164G,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ フィールダー,DBA-NZE164G,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,6AA-ZWE211H,34.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,6AA-ZWE211H,30.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,3BA-NRE210H,19.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,3BA-NRE210H,18.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,3BA-NRE210H,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,3BA-NRE210H,15.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カローラ スポーツ,3BA-NRE214H,17.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,Ｃ－ＨＲ,6AA-ZYX11,30.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,Ｃ－ＨＲ,6AA-ZYX11,29.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,Ｃ－ＨＲ,DBA-NGX10,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,Ｃ－ＨＲ,DBA-NGX50,15.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,Ｃ－ＨＲ,3BA-NGX10,15.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,シエンタ,6AA-NHP170G,28.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,シエンタ,DBA-NSP170G,20.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,シエンタ,DBA-NSP172G,19.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,シエンタ,DBA-NCP175G,15.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カムリ,DAA-AXVH70,28.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カムリ,6AA-AXVH75,24.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,カムリ,6AA-AXVH75,24.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,パッソ *,5BA-M700A,28.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,パッソ *,5BA-M710A,24.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プリウス α,DAA-ZVW40W,26.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プリウス α,DAA-ZVW41W,26.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ＲＡＶ４,6AA-AXAH52,25.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ＲＡＶ４,6AA-AXAH54,25.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ルーミー * タンク *,DBA-M900A,24.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ルーミー * タンク *,DBA-M900A,21.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ルーミー * タンク *,DBA-M910A,22.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-AZSH20,24.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-AZSH20,23.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-AZSH21,21.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-AZSH21,20.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-GWS224,18.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,6AA-GWS224,17.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,3BA-ARS220,12.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,DBA-GRS210,11.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,DBA-GRS211,10.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,クラウン,DBA-GRS214,9.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー エスクァイア,DAA-ZWR80G,23.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー エスクァイア,DBA-ZRR80G,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー エスクァイア,DBA-ZRR80G,15.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー エスクァイア,DBA-ZRR85G,15.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー エスクァイア,DBA-ZRR85G,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー,DAA-ZWR80W,23.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー,DBA-ZRR80W,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ノア ヴォクシー,DBA-ZRR85W,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ライズ *,5BA-A200A,23.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ライズ *,5BA-A200A,22.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ライズ *,5BA-A210A,21.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ライズ *,5BA-A210A,21.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ポルテ スペイド,5BA-NSP141,21.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DAA-AVU65W,21.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ZSU60W,16.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ZSU65W,15.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ZSU65W,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ASU60W,13.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ASU65W,12.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハリアー,DBA-ASU65W,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DAA-AYH30W,19.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DAA-AYH30W,18.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,6AA-AYH30W,19.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,6AA-AYH30W,18.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH30W,12.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH30W,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH30W,11.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH30W,11.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH35W,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-AGH35W,12.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-GGH30W,10.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-GGH30W,10.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,アルファード ヴェルファイア,DBA-GGH35W,10.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プレミオ アリオン,DBA-NZT260,19.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プレミオ アリオン,DBA-ZRT260,16.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プレミオ アリオン,DBA-ZRT261,15.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,プレミオ アリオン,DBA-ZRT265,14.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,センチュリー,6AA-UWG60,13.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ﾗｯｼｭ *,ABA-J210E,13.2,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,86 *2,DBA-ZN6,12.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,86 *2,DBA-ZN6,12.4,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,86 *2,DBA-ZN6,11.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,マークＸ,DBA-GRX130,11.8,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,マークＸ,DBA-GRX135,10.6,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,マークＸ,DBA-GRX133,10.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハイエース,CBA-TRH214W,9.7,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハイエース,CBA-TRH224W,9.5,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハイエース,CBA-TRH219W,9.1,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ハイエース,CBA-TRH229W,8.9,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ランドクルーザー プラド,CBA-TRJ150W,9.0,ガソリン
令和2年3月,001337993_JC08_ガソリン乗用車（普通・小型）.xls,トヨタ,ランドクルーザー プラド,CBA-TRJ150W,8.8,ガソリン
